REG,Marker ,Jour,Mois,Année,Plongeur,Depth_(ft),Site,Transect,section,sexe,LC_(mm),
CR,6706,13,7,2015,Rdoucette,28,CI2,2,13,f,30,
CR,6707,13,7,2015,Rdoucette,28,CI2,2,13,i,16,
CR,6708,13,7,2015,Dgiard,28,CI2,2,1,m,66,
CR,6709,13,7,2015,Dgiard,28,CI2,2,1,i,14,
CR,6710,13,7,2015,Dgiard,28,CI2,2,1,m,35,
CR,6711,13,7,2015,Dgiard,28,CI2,2,1,f,30,
CR,6712,13,7,2015,Dgiard,28,CI2,2,1,m,29,
CR,6713,13,7,2015,Dgiard,28,CI2,2,1,f,25,
CR,6714,13,7,2015,Dgiard,28,CI2,2,1,m,27,
CR,6715,13,7,2015,Dgiard,28,CI2,2,1,i,16,
CR,6716,13,7,2015,Dgiard,28,CI2,2,1,f,25,
CR,6717,13,7,2015,Dgiard,28,CI2,2,1,m,40,
CR,6718,13,7,2015,Dgiard,28,CI2,2,1,f,23,
CR,6719,13,7,2015,Dgiard,28,CI2,2,1,i,10,
CR,6720,13,7,2015,Dgiard,28,CI2,2,1,i,21,
CR,6721,13,7,2015,Dgiard,28,CI2,2,2,m,70,
CR,6722,13,7,2015,Dgiard,28,CI2,2,2,m,54,
CR,6723,13,7,2015,Dgiard,28,CI2,2,2,i,20,
CR,6724,13,7,2015,Dgiard,28,CI2,2,2,i,13,
CR,6725,13,7,2015,Dgiard,28,CI2,2,2,f,28,
CR,6726,13,7,2015,Dgiard,28,CI2,2,2,i,12,
CR,6727,13,7,2015,Dgiard,28,CI2,2,2,i,10,
CR,6728,13,7,2015,Dgiard,28,CI2,2,3,m,29,
CR,6729,13,7,2015,Dgiard,28,CI2,2,3,f,65,
CR,6730,13,7,2015,Dgiard,28,CI2,2,3,f,23,
CR,6731,13,7,2015,Dgiard,28,CI2,2,3,i,10,
CR,6732,13,7,2015,Dgiard,28,CI2,2,3,m,32,
CR,6733,13,7,2015,Dgiard,28,CI2,2,3,f,34,
CR,6734,13,7,2015,Dgiard,28,CI2,2,3,f,89,
CR,6735,13,7,2015,Dgiard,28,CI2,2,3,m,30,
CR,6736,13,7,2015,Dgiard,28,CI2,2,3,f,24,
CR,6737,13,7,2015,Dgiard,28,CI2,2,3,i,17,
CR,6738,13,7,2015,Dgiard,28,CI2,2,3,i,14,
CR,6739,13,7,2015,Dgiard,28,CI2,2,4,m,53,
CR,6740,13,7,2015,Dgiard,28,CI2,2,4,m,72,
CR,6741,13,7,2015,Dgiard,28,CI2,2,4,i,18,
CR,6742,13,7,2015,Dgiard,28,CI2,2,4,m,36,
CR,6743,13,7,2015,Dgiard,28,CI2,2,4,m,54,
CR,6744,13,7,2015,Dgiard,28,CI2,2,5,m,27,
CR,6745,13,7,2015,Dgiard,28,CI2,2,5,i,20,
CR,6746,13,7,2015,Dgiard,28,CI2,2,5,i,14,
CR,6747,13,7,2015,Dgiard,28,CI2,2,5,f,53,
CR,6748,13,7,2015,Dgiard,28,CI2,2,5,i,12,
CR,6749,13,7,2015,Dgiard,28,CI2,2,5,i,22,
CR,6750,13,7,2015,Dgiard,28,CI2,2,5,i,18,
CR,6751,13,7,2015,Dgiard,28,CI2,2,5,i,15,
CR,6752,13,7,2015,Dgiard,28,CI2,2,6,m,32,
CR,6753,13,7,2015,Dgiard,28,CI2,2,6,f,52,
CR,6754,13,7,2015,Dgiard,28,CI2,2,6,i,12,
CR,6755,13,7,2015,Dgiard,28,CI2,2,6,i,24,
CR,6756,13,7,2015,Dgiard,28,CI2,2,6,i,20,
CR,6757,13,7,2015,Dgiard,28,CI2,2,6,i,22,
CR,6758,13,7,2015,Dgiard,28,CI2,2,6,i,10,
CR,6759,13,7,2015,Dgiard,28,CI2,2,7,i,18,
CR,6760,13,7,2015,Dgiard,28,CI2,2,7,m,90,
CR,6761,13,7,2015,Dgiard,28,CI2,2,7,f,81,
CR,6762,13,7,2015,Dgiard,28,CI2,2,7,f,68,
CR,6763,13,7,2015,Dgiard,28,CI2,2,7,m,35,
CR,6764,13,7,2015,Dgiard,28,CI2,2,7,i,21,
CR,6765,13,7,2015,Dgiard,28,CI2,2,7,m,27,
CR,6766,13,7,2015,Dgiard,28,CI2,2,7,i,13,
CR,6767,13,7,2015,Dgiard,28,CI2,2,7,i,18,
CR,6768,13,7,2015,Dgiard,28,CI2,2,8,m,71,
CR,6769,13,7,2015,Dgiard,28,CI2,2,8,m,60,
CR,6770,13,7,2015,Dgiard,28,CI2,2,8,f,42,
CR,6771,13,7,2015,Dgiard,28,CI2,2,8,f,38,
CR,6772,13,7,2015,Dgiard,28,CI2,2,8,m,32,
CR,6773,13,7,2015,Dgiard,28,CI2,2,8,i,21,
CR,6774,13,7,2015,Dgiard,28,CI2,2,8,i,36,
CR,6775,13,7,2015,Dgiard,28,CI2,2,8,i,22,
CR,6776,13,7,2015,Dgiard,28,CI2,2,8,i,12,
CR,6777,13,7,2015,Gpaulin,28,CI2,2,9,m,19,
CR,6778,13,7,2015,Gpaulin,28,CI2,2,9,i,17,
CR,6779,13,7,2015,Gpaulin,28,CI2,2,9,i,14,
CR,6780,13,7,2015,Gpaulin,28,CI2,2,9,i,13,
CR,6781,13,7,2015,Gpaulin,28,CI2,2,9,i,18,
CR,6782,13,7,2015,Gpaulin,28,CI2,2,9,i,12,
CR,6783,13,7,2015,Gpaulin,28,CI2,2,9,i,10,
CR,6784,13,7,2015,Gpaulin,28,CI2,2,9,f,21,
CR,6785,13,7,2015,Gpaulin,28,CI2,2,9,i,17,
CR,6786,13,7,2015,Gpaulin,28,CI2,2,9,i,15,
CR,6787,13,7,2015,Gpaulin,28,CI2,2,9,i,18,
CR,6788,13,7,2015,Gpaulin,28,CI2,2,9,i,11,
CR,6789,13,7,2015,Gpaulin,28,CI2,2,9,i,16,
CR,6790,13,7,2015,Gpaulin,28,CI2,2,10,i,11,
CR,6791,13,7,2015,Gpaulin,28,CI2,2,10,i,15,
CR,6792,13,7,2015,Gpaulin,28,CI2,2,10,m,28,
CR,6793,13,7,2015,Gpaulin,28,CI2,2,10,m,32,
CR,6794,13,7,2015,Gpaulin,28,CI2,2,10,i,12,
CR,6795,13,7,2015,Gpaulin,28,CI2,2,10,i,17,
CR,6796,13,7,2015,Gpaulin,28,CI2,2,10,f,24,
CR,6797,13,7,2015,Gpaulin,28,CI2,2,10,f,37,
CR,6798,13,7,2015,Gpaulin,28,CI2,2,10,i,18,
CR,6799,13,7,2015,Gpaulin,28,CI2,2,10,m,68,
CR,6800,13,7,2015,Gpaulin,28,CI2,2,10,f,27,
CR,6801,13,7,2015,Gpaulin,28,CI2,2,10,m,23,
CR,6802,13,7,2015,Gpaulin,28,CI2,2,10,f,38,
CR,6803,13,7,2015,Gpaulin,28,CI2,2,10,m,50,
CR,6804,13,7,2015,Gpaulin,28,CI2,2,10,m,25,
CR,6805,13,7,2015,Gpaulin,28,CI2,2,10,i,18,
CR,6806,13,7,2015,Gpaulin,28,CI2,2,10,i,17,
CR,6807,13,7,2015,Gpaulin,28,CI2,2,10,i,11,
CR,6808,13,7,2015,Gpaulin,28,CI2,2,10,i,12,
CR,6809,13,7,2015,Gpaulin,28,CI2,2,10,i,14,
CR,6810,13,7,2015,Gpaulin,28,CI2,2,10,i,12,
CR,6811,13,7,2015,Gpaulin,28,CI2,2,10,f,34,
CR,6812,13,7,2015,Gpaulin,28,CI2,2,10,i,15,
CR,6813,13,7,2015,Gpaulin,28,CI2,2,10,i,20,
CR,6814,13,7,2015,Gpaulin,28,CI2,2,10,m,21,
CR,6815,13,7,2015,Gpaulin,28,CI2,2,10,i,20,
CR,6816,13,7,2015,Gpaulin,28,CI2,2,11,i,15,
CR,6817,13,7,2015,Gpaulin,28,CI2,2,11,m,55,
CR,6818,13,7,2015,Gpaulin,28,CI2,2,11,i,15,
CR,6819,13,7,2015,Gpaulin,28,CI2,2,11,m,23,
CR,6820,13,7,2015,Gpaulin,28,CI2,2,11,i,17,
CR,6821,13,7,2015,Gpaulin,28,CI2,2,11,m,30,
CR,6822,13,7,2015,Gpaulin,28,CI2,2,11,m,27,
CR,6823,13,7,2015,Gpaulin,28,CI2,2,11,m,31,
CR,6824,13,7,2015,Gpaulin,28,CI2,2,11,f,21,
CR,6825,13,7,2015,Gpaulin,28,CI2,2,11,i,10,
CR,6826,13,7,2015,Gpaulin,28,CI2,2,11,i,12,
CR,6827,13,7,2015,Gpaulin,28,CI2,2,11,i,20,
CR,6828,13,7,2015,Gpaulin,28,CI2,2,11,i,20,
CR,6829,13,7,2015,Gpaulin,28,CI2,2,11,i,17,
CR,6830,13,7,2015,Gpaulin,28,CI2,2,11,f,28,
CR,6831,13,7,2015,Gpaulin,28,CI2,2,11,i,15,
CR,6832,13,7,2015,Gpaulin,28,CI2,2,11,f,24,
CR,6833,13,7,2015,Gpaulin,28,CI2,2,11,i,18,
CR,6834,13,7,2015,Gpaulin,28,CI2,2,11,i,10,
CR,6835,13,7,2015,Gpaulin,28,CI2,2,11,m,24,
CR,6836,13,7,2015,Gpaulin,28,CI2,2,11,f,60,
CR,6837,13,7,2015,Gpaulin,28,CI2,2,11,f,38,
CR,6838,13,7,2015,Gpaulin,28,CI2,2,11,i,21,
CR,6839,13,7,2015,Gpaulin,28,CI2,2,11,m,23,
CR,6840,13,7,2015,Gpaulin,28,CI2,2,12,f,26,
CR,6841,13,7,2015,Gpaulin,28,CI2,2,12,i,14,
CR,6842,13,7,2015,Gpaulin,28,CI2,2,12,i,18,
CR,6843,13,7,2015,Gpaulin,28,CI2,2,12,i,13,
CR,6844,13,7,2015,Gpaulin,28,CI2,2,12,i,14,
CR,6845,13,7,2015,Gpaulin,28,CI2,2,12,i,19,
CR,6846,13,7,2015,Gpaulin,28,CI2,2,12,f,26,
CR,6847,13,7,2015,Gpaulin,28,CI2,2,12,i,10,
CR,6848,13,7,2015,Gpaulin,28,CI2,2,12,i,20,
CR,6849,13,7,2015,Gpaulin,28,CI2,2,12,m,28,
CR,6850,13,7,2015,Gpaulin,28,CI2,2,12,i,12,
CR,6851,13,7,2015,Gpaulin,28,CI2,2,12,f,23,
CR,6852,13,7,2015,Gpaulin,28,CI2,2,12,i,9,
CR,6853,13,7,2015,Gpaulin,28,CI2,2,12,f,66,
CR,6854,13,7,2015,Gpaulin,28,CI2,2,12,f,24,
CR,6855,13,7,2015,Gpaulin,28,CI2,2,12,m,39,
CR,6856,13,7,2015,Gpaulin,28,CI2,2,12,i,12,
CR,6857,13,7,2015,Gpaulin,28,CI2,2,12,i,17,
CR,6858,13,7,2015,Gpaulin,28,CI2,2,12,i,20,
CR,6859,13,7,2015,Gpaulin,28,CI2,2,12,f,58,
CR,6860,13,7,2015,Gpaulin,28,CI2,2,12,i,18,
CR,6861,13,7,2015,Gpaulin,28,CI2,2,12,i,20,
CR,6862,13,7,2015,Gpaulin,28,CI2,2,12,i,15,
CR,6863,13,7,2015,Gpaulin,28,CI2,2,12,i,14,
CR,6864,13,7,2015,Gpaulin,28,CI2,2,12,m,35,
CR,6865,13,7,2015,Gpaulin,28,CI2,2,12,i,12,
CR,6866,14,7,2015,Rdoucette,29,CI2,3,1,m,31,
CR,6867,14,7,2015,Rdoucette,29,CI2,3,1,m,60,
CR,6868,14,7,2015,Rdoucette,29,CI2,3,1,i,18,
CR,6869,14,7,2015,Rdoucette,29,CI2,3,1,i,16,
CR,6870,14,7,2015,Rdoucette,29,CI2,3,1,i,10,
CR,6871,14,7,2015,Rdoucette,29,CI2,3,1,f,43,
CR,6872,14,7,2015,Rdoucette,29,CI2,3,1,m,21,
CR,6873,14,7,2015,Rdoucette,29,CI2,3,1,i,12,
CR,6874,14,7,2015,Rdoucette,29,CI2,3,1,i,15,
CR,6875,14,7,2015,Rdoucette,29,CI2,3,1,i,11,
CR,6876,14,7,2015,Rdoucette,29,CI2,3,1,m,84,
CR,6877,14,7,2015,Rdoucette,29,CI2,3,1,f,20,
CR,6878,14,7,2015,Rdoucette,29,CI2,3,1,i,17,
CR,6879,14,7,2015,Rdoucette,29,CI2,3,1,m,63,
CR,6880,14,7,2015,Rdoucette,29,CI2,3,1,i,17,
CR,6881,14,7,2015,Rdoucette,29,CI2,3,1,i,9,
CR,6882,14,7,2015,Rdoucette,29,CI2,3,2,f,43,
CR,6883,14,7,2015,Rdoucette,29,CI2,3,2,i,12,
CR,6884,14,7,2015,Rdoucette,29,CI2,3,2,i,10,
CR,6885,14,7,2015,Rdoucette,29,CI2,3,2,i,18,
CR,6886,14,7,2015,Rdoucette,29,CI2,3,2,f,26,
CR,6887,14,7,2015,Rdoucette,29,CI2,3,2,m,30,
CR,6888,14,7,2015,Rdoucette,29,CI2,3,2,i,17,
CR,6889,14,7,2015,Rdoucette,29,CI2,3,3,f,24,
CR,6890,14,7,2015,Rdoucette,29,CI2,3,3,f,26,
CR,6891,14,7,2015,Rdoucette,29,CI2,3,3,i,15,
CR,6892,14,7,2015,Rdoucette,29,CI2,3,3,b3,73,
CR,6893,14,7,2015,Rdoucette,29,CI2,3,3,i,13,
CR,6894,14,7,2015,Rdoucette,29,CI2,3,3,i,16,
CR,6895,14,7,2015,Rdoucette,29,CI2,3,3,m,28,
CR,6896,14,7,2015,Rdoucette,29,CI2,3,3,m,31,
CR,6897,14,7,2015,Rdoucette,29,CI2,3,3,f,25,
CR,6898,14,7,2015,Rdoucette,29,CI2,3,3,m,29,
CR,6899,14,7,2015,Rdoucette,29,CI2,3,3,i,12,
CR,6900,14,7,2015,Rdoucette,29,CI2,3,4,m,24,
CR,6901,14,7,2015,Rdoucette,29,CI2,3,4,f,28,
CR,6902,14,7,2015,Rdoucette,29,CI2,3,4,f,35,
CR,6903,14,7,2015,Rdoucette,29,CI2,3,4,i,15,
CR,6904,14,7,2015,Rdoucette,29,CI2,3,4,m,55,
CR,6905,14,7,2015,Rdoucette,29,CI2,3,4,f,33,
CR,6906,14,7,2015,Rdoucette,29,CI2,3,4,i,14,
CR,6907,14,7,2015,Rdoucette,29,CI2,3,4,i,18,
CR,6908,14,7,2015,Rdoucette,29,CI2,3,5,i,20,
CR,6909,14,7,2015,Rdoucette,29,CI2,3,5,i,17,
CR,6910,14,7,2015,Rdoucette,29,CI2,3,5,f,33,
CR,6911,14,7,2015,Rdoucette,29,CI2,3,5,i,15,
CR,6912,14,7,2015,Rdoucette,29,CI2,3,5,f,25,
CR,6913,14,7,2015,Rdoucette,29,CI2,3,5,m,20,
CR,6914,14,7,2015,Rdoucette,29,CI2,3,5,m,28,
CR,6915,14,7,2015,Rdoucette,29,CI2,3,5,f,23,
CR,6916,14,7,2015,Rdoucette,29,CI2,3,5,f,22,
CR,6917,14,7,2015,Rdoucette,29,CI2,3,5,i,20,
CR,6918,14,7,2015,Rdoucette,29,CI2,3,5,i,12,
CR,6919,14,7,2015,Rdoucette,29,CI2,3,6,m,35,
CR,6920,14,7,2015,Rdoucette,29,CI2,3,6,f,24,
CR,6921,14,7,2015,Rdoucette,29,CI2,3,6,i,13,
CR,6922,14,7,2015,Rdoucette,29,CI2,3,6,f,25,
CR,6923,14,7,2015,Rdoucette,29,CI2,3,6,m,74,
CR,6924,14,7,2015,Rdoucette,29,CI2,3,6,f,53,
CR,6925,14,7,2015,Rdoucette,29,CI2,3,6,m,32,
CR,6926,14,7,2015,Rdoucette,29,CI2,3,6,i,12,
CR,6927,14,7,2015,Rdoucette,29,CI2,3,6,m,34,
CR,6928,14,7,2015,Rdoucette,29,CI2,3,6,f,22,
CR,6929,14,7,2015,Rdoucette,29,CI2,3,6,i,19,
CR,6930,14,7,2015,Rdoucette,29,CI2,3,6,i,17,
CR,6931,14,7,2015,Rdoucette,29,CI2,3,7,f,35,
CR,6932,14,7,2015,Rdoucette,29,CI2,3,7,i,15,
CR,6933,14,7,2015,Rdoucette,29,CI2,3,7,i,14,
CR,6934,14,7,2015,Rdoucette,29,CI2,3,7,m,26,
CR,6935,14,7,2015,Rdoucette,29,CI2,3,7,i,18,
CR,6936,14,7,2015,Rdoucette,29,CI2,3,7,i,20,
CR,6937,14,7,2015,Rdoucette,29,CI2,3,7,f,24,
CR,6938,14,7,2015,Rdoucette,29,CI2,3,7,i,19,
CR,6939,14,7,2015,Rdoucette,29,CI2,3,7,m,21,
CR,6940,14,7,2015,Rdoucette,29,CI2,3,7,f,28,
CR,6941,14,7,2015,Rdoucette,29,CI2,3,7,m,32,
CR,6942,14,7,2015,Rdoucette,29,CI2,3,7,f,40,
CR,6943,14,7,2015,Rdoucette,29,CI2,3,7,f,25,
CR,6944,14,7,2015,Rdoucette,29,CI2,3,7,f,133,
CR,6945,14,7,2015,Rdoucette,29,CI2,3,7,f,26,
CR,6946,14,7,2015,Rdoucette,29,CI2,3,7,m,23,
CR,6947,14,7,2015,Rdoucette,29,CI2,3,7,i,18,
CR,6948,14,7,2015,Rdoucette,29,CI2,3,7,b1,75,
CR,6949,14,7,2015,Rdoucette,29,CI2,3,7,i,18,
CR,6950,14,7,2015,Rdoucette,29,CI2,3,7,f,39,
CR,6951,14,7,2015,Rdoucette,29,CI2,3,8,f,32,
CR,6952,14,7,2015,Rdoucette,29,CI2,3,8,i,17,
CR,6953,14,7,2015,Rdoucette,29,CI2,3,8,m,67,
CR,6954,14,7,2015,Rdoucette,29,CI2,3,8,f,30,
CR,6955,14,7,2015,Rdoucette,29,CI2,3,8,i,15,
CR,6956,14,7,2015,Rdoucette,29,CI2,3,8,b1,78,
CR,6957,14,7,2015,Rdoucette,29,CI2,3,8,i,17,
CR,6958,14,7,2015,Rdoucette,29,CI2,3,8,i,12,
CR,6959,14,7,2015,Rdoucette,29,CI2,3,9,f,74,
CR,6960,14,7,2015,Rdoucette,29,CI2,3,9,f,44,
CR,6961,14,7,2015,Rdoucette,29,CI2,3,9,m,81,
CR,6962,14,7,2015,Rdoucette,29,CI2,3,10,i,10,
CR,6963,14,7,2015,Rdoucette,29,CI2,3,10,i,20,
CR,6964,14,7,2015,Rdoucette,29,CI2,3,10,i,15,
CR,6965,14,7,2015,Rdoucette,29,CI2,3,10,f,62,
CR,6966,14,7,2015,Rdoucette,29,CI2,3,11,m,29,
CR,6967,14,7,2015,Rdoucette,29,CI2,3,11,i,12,
CR,6968,14,7,2015,Rdoucette,29,CI2,3,11,i,21,
CR,6969,14,7,2015,Rdoucette,29,CI2,3,11,f,33,
CR,6970,14,7,2015,Rdoucette,29,CI2,3,11,f,28,
CR,6971,14,7,2015,Rdoucette,29,CI2,3,11,i,21,
CR,6972,14,7,2015,Rdoucette,29,CI2,3,11,i,17,
CR,6973,14,7,2015,Rdoucette,29,CI2,3,11,i,13,
CR,6974,14,7,2015,Rdoucette,29,CI2,3,11,f,36,
CR,6975,14,7,2015,Rdoucette,29,CI2,3,11,m,25,
CR,6976,14,7,2015,Rdoucette,29,CI2,3,11,i,10,
CR,6977,14,7,2015,Rdoucette,29,CI2,3,11,m,40,
CR,6978,14,7,2015,Rdoucette,29,CI2,3,12,b3,76,
CR,6979,14,7,2015,Rdoucette,29,CI2,3,12,f,24,
CR,6980,14,7,2015,Rdoucette,29,CI2,3,12,m,33,
CR,6981,14,7,2015,Rdoucette,29,CI2,3,12,i,12,
CR,6982,14,7,2015,Rdoucette,29,CI2,3,12,i,20,
CR,6983,14,7,2015,Rdoucette,29,CI2,3,12,i,22,
CR,6984,14,7,2015,Rdoucette,29,CI2,3,12,m,37,
CR,6985,14,7,2015,Rdoucette,29,CI2,3,12,f,31,
CR,6986,14,7,2015,Rdoucette,29,CI2,3,12,m,57,
CR,6987,14,7,2015,Rdoucette,29,CI2,3,12,f,44,
CR,6988,14,7,2015,Rdoucette,29,CI2,3,12,b1,74,
CR,6989,14,7,2015,Rdoucette,29,CI2,3,12,i,10,
CR,6990,14,7,2015,Rdoucette,29,CI2,3,12,i,12,
CR,6991,14,7,2015,Rdoucette,29,CI2,3,12,i,18,
CR,6992,14,7,2015,Rdoucette,29,CI2,3,12,i,16,
CR,6993,14,7,2015,Rdoucette,29,CI2,3,12,i,13,
CR,6994,14,7,2015,Rdoucette,29,CI2,3,12,i,20,
CR,6995,14,7,2015,Rdoucette,29,CI2,3,13,i,80,
CR,6996,14,7,2015,Rdoucette,29,CI2,3,13,m,24,
CR,6997,14,7,2015,Rdoucette,29,CI2,3,13,m,31,
CR,6998,14,7,2015,Rdoucette,29,CI2,3,13,f,28,
CR,6999,14,7,2015,Rdoucette,29,CI2,3,13,i,20,
CR,7000,14,7,2015,Rdoucette,29,CI2,3,13,f,38,
CR,7001,14,7,2015,Rdoucette,29,CI2,3,13,f,35,
CR,7002,14,7,2015,Rdoucette,29,CI2,3,13,i,9,
CR,7003,14,7,2015,Rdoucette,29,CI2,3,13,i,12,
CR,7004,14,7,2015,Gpaulin,29,CI2,3,14,m,17,
CR,7005,14,7,2015,Gpaulin,29,CI2,3,14,m,56,
CR,7006,14,7,2015,Gpaulin,29,CI2,3,14,i,10,
CR,7007,14,7,2015,Gpaulin,29,CI2,3,14,m,68,
CR,7008,14,7,2015,Gpaulin,29,CI2,3,14,f,26,
CR,7009,14,7,2015,Gpaulin,29,CI2,3,14,i,11,
CR,7010,14,7,2015,Gpaulin,29,CI2,3,14,m,71,
CR,7011,14,7,2015,Gpaulin,29,CI2,3,14,i,15,
CR,7012,14,7,2015,Gpaulin,29,CI2,3,14,i,18,
CR,7013,14,7,2015,Gpaulin,29,CI2,3,14,i,16,
CR,7014,14,7,2015,Dgiard,29,CI2,3,1,i,13,
CR,7015,14,7,2015,Dgiard,29,CI2,3,1,i,18,
CR,7016,14,7,2015,Dgiard,29,CI2,3,1,m,72,
CR,7017,14,7,2015,Dgiard,29,CI2,3,1,f,30,
CR,7018,14,7,2015,Dgiard,29,CI2,3,1,i,18,
CR,7019,14,7,2015,Dgiard,29,CI2,3,1,i,20,
CR,7020,14,7,2015,Dgiard,29,CI2,3,1,i,16,
CR,7021,14,7,2015,Dgiard,29,CI2,3,1,f,35,
CR,7022,14,7,2015,Dgiard,29,CI2,3,1,i,15,
CR,7023,14,7,2015,Dgiard,29,CI2,3,1,f,28,
CR,7024,14,7,2015,Dgiard,29,CI2,3,1,m,30,
CR,7025,14,7,2015,Dgiard,29,CI2,3,1,i,18,
CR,7026,14,7,2015,Dgiard,29,CI2,3,1,i,14,
CR,7027,14,7,2015,Dgiard,29,CI2,3,1,i,12,
CR,7028,14,7,2015,Dgiard,29,CI2,3,1,i,11,
CR,7029,14,7,2015,Dgiard,29,CI2,3,1,i,16,
CR,7030,14,7,2015,Dgiard,29,CI2,3,1,m,25,
CR,7031,14,7,2015,Dgiard,29,CI2,3,1,i,12,
CR,7032,14,7,2015,Dgiard,29,CI2,3,1,i,22,
CR,7033,14,7,2015,Dgiard,29,CI2,3,2,m,27,
CR,7034,14,7,2015,Dgiard,29,CI2,3,2,m,25,
CR,7035,14,7,2015,Dgiard,29,CI2,3,2,i,20,
CR,7036,14,7,2015,Dgiard,29,CI2,3,2,f,68,
CR,7037,14,7,2015,Dgiard,29,CI2,3,2,i,23,
CR,7038,14,7,2015,Dgiard,29,CI2,3,2,i,13,
CR,7039,14,7,2015,Dgiard,29,CI2,3,2,i,11,
CR,7040,14,7,2015,Dgiard,29,CI2,3,2,m,27,
CR,7041,14,7,2015,Dgiard,29,CI2,3,2,i,12,
CR,7042,14,7,2015,Dgiard,29,CI2,3,2,i,14,
CR,7043,14,7,2015,Dgiard,29,CI2,3,2,f,25,
CR,7044,14,7,2015,Dgiard,29,CI2,3,2,i,20,
CR,7045,14,7,2015,Dgiard,29,CI2,3,2,f,30,
CR,7046,14,7,2015,Dgiard,29,CI2,3,2,m,32,
CR,7047,14,7,2015,Dgiard,29,CI2,3,2,f,29,
CR,7048,14,7,2015,Dgiard,29,CI2,3,2,i,12,
CR,7049,14,7,2015,Dgiard,29,CI2,3,3,f,46,
CR,7050,14,7,2015,Dgiard,29,CI2,3,3,i,20,
CR,7051,14,7,2015,Dgiard,29,CI2,3,3,f,33,
CR,7052,14,7,2015,Dgiard,29,CI2,3,3,i,22,
CR,7053,14,7,2015,Dgiard,29,CI2,3,3,i,18,
CR,7054,14,7,2015,Dgiard,29,CI2,3,3,i,15,
CR,7055,14,7,2015,Dgiard,29,CI2,3,3,f,72,
CR,7056,14,7,2015,Dgiard,29,CI2,3,4,f,80,
CR,7057,14,7,2015,Dgiard,29,CI2,3,4,f,32,
CR,7058,14,7,2015,Dgiard,29,CI2,3,4,i,14,
CR,7059,14,7,2015,Dgiard,29,CI2,3,4,i,22,
CR,7060,14,7,2015,Dgiard,29,CI2,3,4,i,16,
CR,7061,14,7,2015,Dgiard,29,CI2,3,4,i,18,
CR,7062,14,7,2015,Dgiard,29,CI2,3,4,m,48,
CR,7063,14,7,2015,Dgiard,29,CI2,3,4,i,20,
CR,7064,14,7,2015,Dgiard,29,CI2,3,4,i,11,
CR,7065,14,7,2015,Dgiard,29,CI2,3,4,m,35,
CR,7066,14,7,2015,Dgiard,29,CI2,3,4,m,50,
CR,7067,14,7,2015,Dgiard,29,CI2,3,5,f,56,
CR,7068,14,7,2015,Dgiard,29,CI2,3,5,i,15,
CR,7069,14,7,2015,Dgiard,29,CI2,3,5,i,12,
CR,7070,14,7,2015,Dgiard,29,CI2,3,5,i,18,
CR,7071,14,7,2015,Dgiard,29,CI2,3,5,f,51,
CR,7072,14,7,2015,Dgiard,29,CI2,3,5,f,25,
CR,7073,14,7,2015,Dgiard,29,CI2,3,5,m,35,
CR,7074,14,7,2015,Dgiard,29,CI2,3,5,m,33,
CR,7075,14,7,2015,Dgiard,29,CI2,3,5,i,22,
CR,7076,14,7,2015,Dgiard,29,CI2,3,6,i,12,
CR,7077,14,7,2015,Dgiard,29,CI2,3,6,m,57,
CR,7078,14,7,2015,Dgiard,29,CI2,3,6,m,31,
CR,7079,14,7,2015,Dgiard,29,CI2,3,6,i,18,
CR,7080,14,7,2015,Dgiard,29,CI2,3,6,m,26,
CR,7081,14,7,2015,Dgiard,29,CI2,3,6,f,59,
CR,7082,14,7,2015,Dgiard,29,CI2,3,6,i,14,
CR,7083,14,7,2015,Dgiard,29,CI2,3,6,i,12,
CR,7084,14,7,2015,Dgiard,29,CI2,3,6,m,42,
CR,7085,14,7,2015,Dgiard,29,CI2,3,6,f,29,
CR,7086,14,7,2015,Dgiard,29,CI2,3,6,m,47,
CR,7087,14,7,2015,Dgiard,29,CI2,3,6,f,35,
CR,7088,14,7,2015,Dgiard,29,CI2,3,6,i,11,
CR,7089,14,7,2015,Dgiard,29,CI2,3,6,i,16,
CR,7090,14,7,2015,Dgiard,29,CI2,3,7,m,115,
CR,7091,14,7,2015,Dgiard,29,CI2,3,7,f,38,
CR,7092,14,7,2015,Dgiard,29,CI2,3,7,i,13,
CR,7093,14,7,2015,Dgiard,29,CI2,3,7,m,50,
CR,7094,14,7,2015,Dgiard,29,CI2,3,7,m,23,
CR,7095,14,7,2015,Dgiard,29,CI2,3,7,i,16,
CR,7096,14,7,2015,Dgiard,29,CI2,3,7,i,19,
CR,7097,14,7,2015,Dgiard,29,CI2,3,7,i,15,
CR,7098,14,7,2015,Dgiard,29,CI2,3,7,m,31,
CR,7099,14,7,2015,Dgiard,29,CI2,3,8,m,31,
CR,7100,14,7,2015,Dgiard,29,CI2,3,8,i,14,
CR,7101,14,7,2015,Dgiard,29,CI2,3,8,f,71,
CR,7102,14,7,2015,Dgiard,29,CI2,3,8,i,21,
CR,7103,14,7,2015,Dgiard,29,CI2,3,8,f,75,
CR,7104,14,7,2015,Dgiard,29,CI2,3,8,i,17,
CR,7105,14,7,2015,Dgiard,29,CI2,3,9,f,31,
CR,7106,14,7,2015,Dgiard,29,CI2,3,9,i,12,
CR,7107,14,7,2015,Dgiard,29,CI2,3,9,i,16,
CR,7108,14,7,2015,Dgiard,29,CI2,3,9,m,26,
