Marker,Jour,Mois,Année,Plongeur,Début - lat.,Début - long.,Fin - lat.,Fin - long.,Depth,Site,Transect,section,sexe,LC,Escape,Sa,Va,Du,Al,Gr,Co,Ca
341,5,7,2011,Rdoucette,,,,,21,I2,3,19,m,44,,,,,,,,
342,5,7,2011,Rdoucette,,,,,21,I2,3,20,m,25,,,,,,,,
343,5,7,2011,Rdoucette,,,,,21,I2,3,20,f,52,,,,,,,,
344,5,7,2011,Gpaulin,,,,,21,I2,3,1,f,72,,,,,,,,
345,5,7,2011,Gpaulin,,,,,21,I2,3,1,i,15,,,,,,,,
346,5,7,2011,Gpaulin,,,,,21,I2,3,2,m,26,,,,,,,,
347,5,7,2011,Gpaulin,,,,,21,I2,3,2,m,65,,,,,,,,
348,5,7,2011,Gpaulin,,,,,21,I2,3,2,f,30,,,,,,,,
349,5,7,2011,Gpaulin,,,,,21,I2,3,2,i,15,,,,,,,,
350,5,7,2011,Gpaulin,,,,,21,I2,3,3,f,55,,,,,,,,
351,5,7,2011,Gpaulin,,,,,21,I2,3,3,m,42,,,,,,,,
352,5,7,2011,Gpaulin,,,,,21,I2,3,3,m,38,,,,,,,,
353,5,7,2011,Gpaulin,,,,,21,I2,3,3,m,28,,,,,,,,
354,5,7,2011,Gpaulin,,,,,21,I2,3,4,m,43,,,,,,,,
355,5,7,2011,Gpaulin,,,,,21,I2,3,4,i,15,,,,,,,,
356,5,7,2011,Gpaulin,,,,,21,I2,3,4,m,27,,,,,,,,
357,5,7,2011,Gpaulin,,,,,21,I2,3,4,i,18,,,,,,,,
358,5,7,2011,Gpaulin,,,,,21,I2,3,5,f,50,,,,,,,,
359,5,7,2011,Gpaulin,,,,,21,I2,3,5,f,56,,,,,,,,
360,5,7,2011,Gpaulin,,,,,21,I2,3,6,m,35,,,,,,,,
361,5,7,2011,Gpaulin,,,,,21,I2,3,6,m,75,,,,,,,,
362,5,7,2011,Gpaulin,,,,,21,I2,3,6,m,55,,,,,,,,
363,5,7,2011,Gpaulin,,,,,21,I2,3,6,f,43,,,,,,,,
364,5,7,2011,Gpaulin,,,,,21,I2,3,7,f,25,,,,,,,,
365,5,7,2011,Gpaulin,,,,,21,I2,3,7,m,35,,,,,,,,
366,5,7,2011,Gpaulin,,,,,21,I2,3,7,f,30,,,,,,,,
367,5,7,2011,Gpaulin,,,,,21,I2,3,7,i,12,,,,,,,,
368,5,7,2011,Gpaulin,,,,,21,I2,3,8,f,58,,,,,,,,
369,5,7,2011,Gpaulin,,,,,21,I2,3,9,m,60,,,,,,,,
370,5,7,2011,Gpaulin,,,,,21,I2,3,10,,,,,,,,,,
371,5,7,2011,Gpaulin,,,,,21,I2,3,11,m,46,,,,,,,,
372,5,7,2011,Gpaulin,,,,,21,I2,3,11,m,50,,,,,,,,
373,5,7,2011,Gpaulin,,,,,21,I2,3,12,i,15,,,,,,,,
374,5,7,2011,Gpaulin,,,,,21,I2,3,12,m,32,,,,,,,,
375,5,7,2011,Gpaulin,,,,,21,I2,3,13,m,65,,,,,,,,
376,5,7,2011,Gpaulin,,,,,21,I2,3,13,i,15,,,,,,,,
377,5,7,2011,Gpaulin,,,,,21,I2,3,13,m,27,,,,,,,,
378,5,7,2011,Gpaulin,,,,,21,I2,3,13,m,20,,,,,,,,
379,5,7,2011,Gpaulin,,,,,21,I2,3,14,i,12,,,,,,,,
380,5,7,2011,Gpaulin,,,,,21,I2,3,14,f,50,,,,,,,,
381,5,7,2011,Gpaulin,,,,,21,I2,3,14,m,24,,,,,,,,
382,5,7,2011,Gpaulin,,,,,21,I2,3,15,i,15,,,,,,,,
383,5,7,2011,Gpaulin,,,,,21,I2,3,15,m,38,,,,,,,,
384,5,7,2011,Gpaulin,,,,,21,I2,3,16,m,31,,,,,,,,
385,5,7,2011,Gpaulin,,,,,21,I2,3,17,f,35,,,,,,,,
386,5,7,2011,Gpaulin,,,,,21,I2,3,17,m,42,,,,,,,,
387,5,7,2011,Gpaulin,,,,,21,I2,3,17,f,26,,,,,,,,
388,5,7,2011,Gpaulin,,,,,21,I2,3,17,m,30,,,,,,,,
389,5,7,2011,Gpaulin,,,,,21,I2,3,18,f,22,,,,,,,,
390,5,7,2011,Gpaulin,,,,,21,I2,3,18,f,44,,,,,,,,
391,5,7,2011,Gpaulin,,,,,21,I2,3,19,f,28,,,,,,,,
392,5,7,2011,Gpaulin,,,,,21,I2,3,19,f,54,,,,,,,,
393,5,7,2011,Gpaulin,,,,,21,I2,3,19,m,55,,,,,,,,
394,5,7,2011,Gpaulin,,,,,21,I2,3,20,f,75,,,,,,,,
395,5,7,2011,Gpaulin,,,,,21,I2,3,20,f,50,,,,,,,,
396,5,7,2011,Gpaulin,,,,,21,I2,3,20,f,55,,,,,,,,
397,5,7,2011,Gpaulin,,,,,21,I2,3,20,m,70,,,,,,,,
398,5,7,2011,Dgiard,,,,,21,I2,4,1,m,36,,,,,,,,
399,5,7,2011,Dgiard,,,,,21,I2,4,1,m,60,,,,,,,,
400,5,7,2011,Dgiard,,,,,21,I2,4,1,f,70,,,,,,,,
401,5,7,2011,Dgiard,,,,,21,I2,4,1,m,21,,,,,,,,
402,5,7,2011,Dgiard,,,,,21,I2,4,2,i,12,,,,,,,,
403,5,7,2011,Dgiard,,,,,21,I2,4,2,f,58,,,,,,,,
404,5,7,2011,Dgiard,,,,,21,I2,4,2,m,45,,,,,,,,
405,5,7,2011,Dgiard,,,,,21,I2,4,2,i,16,,,,,,,,
406,5,7,2011,Dgiard,,,,,21,I2,4,3,m,35,,,,,,,,
407,5,7,2011,Dgiard,,,,,21,I2,4,3,m,68,,,,,,,,
408,5,7,2011,Dgiard,,,,,21,I2,4,3,f,57,,,,,,,,
409,5,7,2011,Dgiard,,,,,21,I2,4,4,i,16,,,,,,,,
410,5,7,2011,Dgiard,,,,,21,I2,4,4,m,23,,,,,,,,
411,5,7,2011,Dgiard,,,,,21,I2,4,4,f,30,,,,,,,,
412,5,7,2011,Dgiard,,,,,21,I2,4,4,m,58,,,,,,,,
413,5,7,2011,Dgiard,,,,,21,I2,4,4,m,31,,,,,,,,
414,5,7,2011,Dgiard,,,,,21,I2,4,4,i,10,,,,,,,,
415,5,7,2011,Dgiard,,,,,21,I2,4,4,f,22,,,,,,,,
416,5,7,2011,Dgiard,,,,,21,I2,4,4,m,45,,,,,,,,
417,5,7,2011,Dgiard,,,,,21,I2,4,5,m,68,,,,,,,,
418,5,7,2011,Dgiard,,,,,21,I2,4,5,f,59,,,,,,,,
419,5,7,2011,Dgiard,,,,,21,I2,4,5,f,35,,,,,,,,
420,5,7,2011,Dgiard,,,,,21,I2,4,5,i,12,,,,,,,,
421,5,7,2011,Dgiard,,,,,21,I2,4,5,m,21,,,,,,,,
422,5,7,2011,Dgiard,,,,,21,I2,4,5,i,8,,,,,,,,
423,5,7,2011,Dgiard,,,,,21,I2,4,5,m,32,,,,,,,,
424,5,7,2011,Dgiard,,,,,21,I2,4,6,f,76,,,,,,,,
425,5,7,2011,Dgiard,,,,,21,I2,4,6,m,70,,,,,,,,
426,5,7,2011,Dgiard,,,,,21,I2,4,6,f,68,,,,,,,,
427,5,7,2011,Dgiard,,,,,21,I2,4,7,m,52,,,,,,,,
428,5,7,2011,Dgiard,,,,,21,I2,4,7,m,38,,,,,,,,
429,5,7,2011,Dgiard,,,,,21,I2,4,7,m,62,,,,,,,,
430,5,7,2011,Dgiard,,,,,21,I2,4,8,f,58,,,,,,,,
431,5,7,2011,Dgiard,,,,,21,I2,4,8,f,39,,,,,,,,
432,5,7,2011,Dgiard,,,,,21,I2,4,8,m,31,,,,,,,,
433,5,7,2011,Dgiard,,,,,21,I2,4,9,f,32,,,,,,,,
434,5,7,2011,Dgiard,,,,,21,I2,4,9,m,29,,,,,,,,
435,5,7,2011,Dgiard,,,,,21,I2,4,9,b3,76,,,,,,,,
436,5,7,2011,Dgiard,,,,,21,I2,4,10,m,36,,,,,,,,
437,5,7,2011,Dgiard,,,,,21,I2,4,10,f,28,,,,,,,,
438,5,7,2011,Dgiard,,,,,21,I2,4,10,f,31,,,,,,,,
439,5,7,2011,Dgiard,,,,,21,I2,4,11,f,28,,,,,,,,
440,5,7,2011,Dgiard,,,,,21,I2,4,11,m,33,,,,,,,,
441,5,7,2011,Dgiard,,,,,21,I2,4,11,f,45,,,,,,,,
442,5,7,2011,Dgiard,,,,,21,I2,4,11,m,36,,,,,,,,
443,5,7,2011,Dgiard,,,,,21,I2,4,12,m,66,,,,,,,,
444,5,7,2011,Dgiard,,,,,21,I2,4,12,f,42,,,,,,,,
445,5,7,2011,Dgiard,,,,,21,I2,4,12,m,66,,,,,,,,
446,5,7,2011,Dgiard,,,,,21,I2,4,12,m,25,,,,,,,,
447,5,7,2011,Dgiard,,,,,21,I2,4,13,i,16,,,,,,,,
448,5,7,2011,Dgiard,,,,,21,I2,4,13,m,48,,,,,,,,
449,5,7,2011,Dgiard,,,,,21,I2,4,14,f,68,,,,,,,,
450,5,7,2011,Dgiard,,,,,21,I2,4,15,m,48,,,,,,,,
451,5,7,2011,Dgiard,,,,,21,I2,4,16,f,76,,,,,,,,
452,5,7,2011,Dgiard,,,,,21,I2,4,16,m,48,,,,,,,,
453,5,7,2011,Dgiard,,,,,21,I2,4,16,f,30,,,,,,,,
454,5,7,2011,Dgiard,,,,,21,I2,4,16,m,46,,,,,,,,
455,5,7,2011,Dgiard,,,,,21,I2,4,16,i,8,,,,,,,,
456,5,7,2011,Dgiard,,,,,21,I2,4,16,i,12,,,,,,,,
457,5,7,2011,Dgiard,,,,,21,I2,4,17,m,28,,,,,,,,
458,5,7,2011,Dgiard,,,,,21,I2,4,17,m,27,,,,,,,,
459,5,7,2011,Dgiard,,,,,21,I2,4,17,m,32,,,,,,,,
460,5,7,2011,Dgiard,,,,,21,I2,4,17,m,20,,,,,,,,
461,5,7,2011,Dgiard,,,,,21,I2,4,17,i,12,,,,,,,,
462,5,7,2011,Dgiard,,,,,21,I2,4,17,i,14,,,,,,,,
463,5,7,2011,Dgiard,,,,,21,I2,4,18,m,40,,,,,,,,
464,5,7,2011,Dgiard,,,,,21,I2,4,18,m,21,,,,,,,,
465,5,7,2011,Dgiard,,,,,21,I2,4,18,f,46,,,,,,,,
466,5,7,2011,Dgiard,,,,,21,I2,4,18,m,51,,,,,,,,
467,5,7,2011,Dgiard,,,,,21,I2,4,18,f,32,,,,,,,,
468,5,7,2011,Dgiard,,,,,21,I2,4,19,i,16,,,,,,,,
469,5,7,2011,Dgiard,,,,,21,I2,4,19,i,14,,,,,,,,
470,5,7,2011,Dgiard,,,,,21,I2,4,19,f,72,,,,,,,,
471,5,7,2011,Dgiard,,,,,21,I2,4,20,f,45,,,,,,,,
472,5,7,2011,Dgiard,,,,,21,I2,4,20,f,70,,,,,,,,
473,5,7,2011,Dgiard,,,,,21,I2,4,20,i,10,,,,,,,,
474,5,7,2011,Dgiard,,,,,21,I2,4,20,i,14,,,,,,,,
475,5,7,2011,Gpaulin,,,,,21,I2,4,1,m,25,,,,,,,,
476,5,7,2011,Gpaulin,,,,,21,I2,4,2,f,68,,,,,,,,
477,5,7,2011,Gpaulin,,,,,21,I2,4,2,i,15,,,,,,,,
478,5,7,2011,Gpaulin,,,,,21,I2,4,3,f,43,,,,,,,,
479,5,7,2011,Gpaulin,,,,,21,I2,4,3,m,25,,,,,,,,
480,5,7,2011,Gpaulin,,,,,21,I2,4,3,m,53,,,,,,,,
481,5,7,2011,Gpaulin,,,,,21,I2,4,3,f,44,,,,,,,,
482,5,7,2011,Gpaulin,,,,,21,I2,4,4,f,42,,,,,,,,
483,5,7,2011,Gpaulin,,,,,21,I2,4,4,m,23,,,,,,,,
484,5,7,2011,Gpaulin,,,,,21,I2,4,5,i,15,,,,,,,,
485,5,7,2011,Gpaulin,,,,,21,I2,4,6,f,25,,,,,,,,
486,5,7,2011,Gpaulin,,,,,21,I2,4,6,m,50,,,,,,,,
487,5,7,2011,Gpaulin,,,,,21,I2,4,7,i,15,,,,,,,,
488,5,7,2011,Gpaulin,,,,,21,I2,4,7,f,35,,,,,,,,
489,5,7,2011,Gpaulin,,,,,21,I2,4,7,f,40,,,,,,,,
490,5,7,2011,Gpaulin,,,,,21,I2,4,7,f,42,,,,,,,,
491,5,7,2011,Gpaulin,,,,,21,I2,4,8,f,63,,,,,,,,
492,5,7,2011,Gpaulin,,,,,21,I2,4,9,f,25,,,,,,,,
493,5,7,2011,Gpaulin,,,,,21,I2,4,10,i,12,,,,,,,,
494,5,7,2011,Gpaulin,,,,,21,I2,4,11,i,15,,,,,,,,
495,5,7,2011,Gpaulin,,,,,21,I2,4,11,m,39,,,,,,,,
496,5,7,2011,Gpaulin,,,,,21,I2,4,12,f,30,,,,,,,,
497,5,7,2011,Gpaulin,,,,,21,I2,4,12,i,12,,,,,,,,
498,5,7,2011,Gpaulin,,,,,21,I2,4,12,f,50,,,,,,,,
499,5,7,2011,Gpaulin,,,,,21,I2,4,13,f,26,,,,,,,,
500,5,7,2011,Gpaulin,,,,,21,I2,4,14,m,42,,,,,,,,
501,5,7,2011,Gpaulin,,,,,21,I2,4,14,i,16,,,,,,,,
502,5,7,2011,Gpaulin,,,,,21,I2,4,14,m,22,,,,,,,,
503,5,7,2011,Gpaulin,,,,,21,I2,4,15,f,52,,,,,,,,
504,5,7,2011,Gpaulin,,,,,21,I2,4,16,m,30,,,,,,,,
505,5,7,2011,Gpaulin,,,,,21,I2,4,16,f,25,,,,,,,,
506,5,7,2011,Gpaulin,,,,,21,I2,4,16,f,24,,,,,,,,
507,5,7,2011,Gpaulin,,,,,21,I2,4,16,m,55,,,,,,,,
508,5,7,2011,Gpaulin,,,,,21,I2,4,17,f,33,,,,,,,,
509,5,7,2011,Gpaulin,,,,,21,I2,4,17,m,30,,,,,,,,
510,5,7,2011,Gpaulin,,,,,21,I2,4,17,f,33,,,,,,,,
511,5,7,2011,Gpaulin,,,,,21,I2,4,17,f,42,,,,,,,,
512,5,7,2011,Gpaulin,,,,,21,I2,4,17,f,20,,,,,,,,
513,5,7,2011,Gpaulin,,,,,21,I2,4,18,i,15,,,,,,,,
514,5,7,2011,Gpaulin,,,,,21,I2,4,18,m,35,,,,,,,,
515,5,7,2011,Gpaulin,,,,,21,I2,4,18,m,30,,,,,,,,
516,5,7,2011,Gpaulin,,,,,21,I2,4,18,m,28,,,,,,,,
517,5,7,2011,Gpaulin,,,,,21,I2,4,18,f,40,,,,,,,,
518,5,7,2011,Gpaulin,,,,,21,I2,4,18,m,36,,,,,,,,
519,5,7,2011,Gpaulin,,,,,21,I2,4,18,f,65,,,,,,,,
520,5,7,2011,Gpaulin,,,,,21,I2,4,18,m,22,,,,,,,,
521,5,7,2011,Gpaulin,,,,,21,I2,4,18,m,28,,,,,,,,
522,5,7,2011,Gpaulin,,,,,21,I2,4,19,f,67,,,,,,,,
523,5,7,2011,Gpaulin,,,,,21,I2,4,19,m,42,,,,,,,,
524,5,7,2011,Gpaulin,,,,,21,I2,4,19,m,54,,,,,,,,
525,5,7,2011,Gpaulin,,,,,21,I2,4,19,f,35,,,,,,,,
526,5,7,2011,Gpaulin,,,,,21,I2,4,19,m,20,,,,,,,,
527,5,7,2011,Gpaulin,,,,,21,I2,4,20,f,40,,,,,,,,
528,5,7,2011,Gpaulin,,,,,21,I2,4,20,m,73,,,,,,,,
529,5,7,2011,Gpaulin,,,,,21,I2,4,20,i,15,,,,,,,,
530,5,7,2011,Gpaulin,,,,,21,I2,4,20,m,20,,,,,,,,
1083,7,7,2011,Bcomeau,,,,,21,I5,1,1,f,41,,,,,,,,
1084,7,7,2011,Bcomeau,,,,,21,I5,1,1,m,55,,,,,,,,
1085,7,7,2011,Bcomeau,,,,,21,I5,1,1,i,17,,,,,,,,
1086,7,7,2011,Bcomeau,,,,,21,I5,1,1,i,12,,,,,,,,
1087,7,7,2011,Bcomeau,,,,,21,I5,1,2,i,12,,,,,,,,
1088,7,7,2011,Bcomeau,,,,,21,I5,1,2,m,22,,,,,,,,
1089,7,7,2011,Bcomeau,,,,,21,I5,1,2,i,12,,,,,,,,
1090,7,7,2011,Bcomeau,,,,,21,I5,1,3,i,16,,,,,,,,
1091,7,7,2011,Bcomeau,,,,,21,I5,1,3,m,31,,,,,,,,
1092,7,7,2011,Bcomeau,,,,,21,I5,1,3,m,25,,,,,,,,
1093,7,7,2011,Bcomeau,,,,,21,I5,1,4,m,21,,,,,,,,
1094,7,7,2011,Bcomeau,,,,,21,I5,1,4,f,24,,,,,,,,
1095,7,7,2011,Bcomeau,,,,,21,I5,1,4,i,15,,,,,,,,
1096,7,7,2011,Bcomeau,,,,,21,I5,1,5,f,47,,,,,,,,
1097,7,7,2011,Bcomeau,,,,,21,I5,1,5,f,35,,,,,,,,
1098,7,7,2011,Bcomeau,,,,,21,I5,1,6,i,10,,,,,,,,
1099,7,7,2011,Bcomeau,,,,,21,I5,1,6,m,70,,,,,,,,
1100,7,7,2011,Bcomeau,,,,,21,I5,1,6,f,71,,,,,,,,
1101,7,7,2011,Bcomeau,,,,,21,I5,1,6,m,75,,,,,,,,
1102,7,7,2011,Bcomeau,,,,,21,I5,1,7,m,45,,,,,,,,
1103,7,7,2011,Bcomeau,,,,,21,I5,1,7,f,33,,,,,,,,
1104,7,7,2011,Bcomeau,,,,,21,I5,1,8,f,65,,,,,,,,
1105,7,7,2011,Bcomeau,,,,,21,I5,1,8,m,34,,,,,,,,
1106,7,7,2011,Bcomeau,,,,,21,I5,1,8,f,24,,,,,,,,
1107,7,7,2011,Bcomeau,,,,,21,I5,1,8,m,25,,,,,,,,
1108,7,7,2011,Bcomeau,,,,,21,I5,1,9,m,68,,,,,,,,
1109,7,7,2011,Bcomeau,,,,,21,I5,1,9,m,45,,,,,,,,
1110,7,7,2011,Bcomeau,,,,,21,I5,1,10,m,49,,,,,,,,
1111,7,7,2011,Bcomeau,,,,,21,I5,1,11,f,20,,,,,,,,
1112,7,7,2011,Bcomeau,,,,,21,I5,1,11,m,96,,,,,,,,
1113,7,7,2011,Bcomeau,,,,,21,I5,1,12,,,,,,,,,,
1114,7,7,2011,Bcomeau,,,,,21,I5,1,13,f,55,,,,,,,,
1115,7,7,2011,Bcomeau,,,,,21,I5,1,13,f,45,,,,,,,,
1116,7,7,2011,Bcomeau,,,,,21,I5,1,13,m,50,,,,,,,,
1118,7,7,2011,Bcomeau,,,,,21,I5,1,15,m,56,,,,,,,,
1119,7,7,2011,Bcomeau,,,,,21,I5,1,16,m,39,,,,,,,,
1120,7,7,2011,Bcomeau,,,,,21,I5,1,16,f,34,,,,,,,,
1121,7,7,2011,Bcomeau,,,,,21,I5,1,17,m,25,,,,,,,,
1122,7,7,2011,Bcomeau,,,,,21,I5,1,17,b1,75,,,,,,,,
1123,7,7,2011,Bcomeau,,,,,21,I5,1,17,m,55,,,,,,,,
1124,7,7,2011,Bcomeau,,,,,21,I5,1,17,m,42,,,,,,,,
1125,7,7,2011,Bcomeau,,,,,21,I5,1,17,f,57,,,,,,,,
1126,7,7,2011,Bcomeau,,,,,21,I5,1,17,i,12,,,,,,,,
1127,7,7,2011,Bcomeau,,,,,21,I5,1,18,f,67,,,,,,,,
1128,7,7,2011,Bcomeau,,,,,21,I5,1,18,i,15,,,,,,,,
1129,7,7,2011,Bcomeau,,,,,21,I5,1,18,i,15,,,,,,,,
1130,7,7,2011,Bcomeau,,,,,21,I5,1,18,b3,75,,,,,,,,
1131,7,7,2011,Bcomeau,,,,,21,I5,1,19,m,30,,,,,,,,
1132,7,7,2011,Bcomeau,,,,,21,I5,1,19,f,25,,,,,,,,
1133,7,7,2011,Bcomeau,,,,,21,I5,1,19,f,44,,,,,,,,
1134,7,7,2011,Bcomeau,,,,,21,I5,1,19,f,65,,,,,,,,
1135,7,7,2011,Bcomeau,,,,,21,I5,1,19,i,15,,,,,,,,
1136,7,7,2011,Bcomeau,,,,,21,I5,1,19,m,25,,,,,,,,
1138,7,7,2011,Mcomeau,,,,,21,I5,1,2,f,40,,,,,,,,
1139,7,7,2011,Mcomeau,,,,,21,I5,1,2,i,17,,,,,,,,
1140,7,7,2011,Mcomeau,,,,,21,I5,1,2,m,45,,,,,,,,
1141,7,7,2011,Mcomeau,,,,,21,I5,1,2,i,16,,,,,,,,
1142,7,7,2011,Mcomeau,,,,,21,I5,1,3,i,19,,,,,,,,
1143,7,7,2011,Mcomeau,,,,,21,I5,1,3,i,11,,,,,,,,
1144,7,7,2011,Mcomeau,,,,,21,I5,1,3,m,20,,,,,,,,
1145,7,7,2011,Mcomeau,,,,,21,I5,1,3,m,45,,,,,,,,
1146,7,7,2011,Mcomeau,,,,,21,I5,1,4,f,27,,,,,,,,
1147,7,7,2011,Mcomeau,,,,,21,I5,1,4,b3,74,,,,,,,,
1148,7,7,2011,Mcomeau,,,,,21,I5,1,4,m,20,,,,,,,,
1149,7,7,2011,Mcomeau,,,,,21,I5,1,4,i,16,,,,,,,,
1150,7,7,2011,Mcomeau,,,,,21,I5,1,4,m,27,,,,,,,,
1151,7,7,2011,Mcomeau,,,,,21,I5,1,4,m,23,,,,,,,,
1152,7,7,2011,Mcomeau,,,,,21,I5,1,5,m,31,,,,,,,,
1153,7,7,2011,Mcomeau,,,,,21,I5,1,5,f,37,,,,,,,,
1154,7,7,2011,Mcomeau,,,,,21,I5,1,5,i,16,,,,,,,,
1155,7,7,2011,Mcomeau,,,,,21,I5,1,5,m,27,,,,,,,,
1156,7,7,2011,Mcomeau,,,,,21,I5,1,5,m,36,,,,,,,,
1157,7,7,2011,Mcomeau,,,,,21,I5,1,5,f,64,,,,,,,,
1158,7,7,2011,Mcomeau,,,,,21,I5,1,5,m,24,,,,,,,,
1159,7,7,2011,Mcomeau,,,,,21,I5,1,5,m,23,,,,,,,,
1160,7,7,2011,Mcomeau,,,,,21,I5,1,5,i,9,,,,,,,,
1161,7,7,2011,Mcomeau,,,,,21,I5,1,5,i,11,,,,,,,,
1162,7,7,2011,Mcomeau,,,,,21,I5,1,5,f,25,,,,,,,,
1163,7,7,2011,Mcomeau,,,,,21,I5,1,6,m,62,,,,,,,,
1164,7,7,2011,Mcomeau,,,,,21,I5,1,6,m,42,,,,,,,,
1165,7,7,2011,Mcomeau,,,,,21,I5,1,6,m,24,,,,,,,,
1166,7,7,2011,Mcomeau,,,,,21,I5,1,6,f,31,,,,,,,,
1167,7,7,2011,Mcomeau,,,,,21,I5,1,6,i,11,,,,,,,,
1168,7,7,2011,Mcomeau,,,,,21,I5,1,6,i,13,,,,,,,,
1169,7,7,2011,Mcomeau,,,,,21,I5,1,6,f,38,,,,,,,,
1170,7,7,2011,Mcomeau,,,,,21,I5,1,6,f,28,,,,,,,,
1171,7,7,2011,Mcomeau,,,,,21,I5,1,6,f,22,,,,,,,,
1172,7,7,2011,Mcomeau,,,,,21,I5,1,6,f,42,,,,,,,,
1173,7,7,2011,Mcomeau,,,,,21,I5,1,7,m,24,,,,,,,,
1174,7,7,2011,Mcomeau,,,,,21,I5,1,7,i,18,,,,,,,,
1175,7,7,2011,Mcomeau,,,,,21,I5,1,7,m,32,,,,,,,,
1176,7,7,2011,Mcomeau,,,,,21,I5,1,7,i,13,,,,,,,,
1177,7,7,2011,Mcomeau,,,,,21,I5,1,8,m,23,,,,,,,,
1178,7,7,2011,Mcomeau,,,,,21,I5,1,8,i,15,,,,,,,,
1179,7,7,2011,Mcomeau,,,,,21,I5,1,8,m,42,,,,,,,,
1180,7,7,2011,Mcomeau,,,,,21,I5,1,8,f,69,,,,,,,,
1181,7,7,2011,Mcomeau,,,,,21,I5,1,8,m,35,,,,,,,,
1182,7,7,2011,Mcomeau,,,,,21,I5,1,8,i,17,,,,,,,,
1183,7,7,2011,Mcomeau,,,,,21,I5,1,9,m,25,,,,,,,,
1184,7,7,2011,Mcomeau,,,,,21,I5,1,9,i,16,,,,,,,,
1185,7,7,2011,Mcomeau,,,,,21,I5,1,9,f,27,,,,,,,,
1186,7,7,2011,Mcomeau,,,,,21,I5,1,9,m,40,,,,,,,,
1187,7,7,2011,Mcomeau,,,,,21,I5,1,9,f,76,,,,,,,,
1188,7,7,2011,Mcomeau,,,,,21,I5,1,9,f,26,,,,,,,,
1193,7,7,2011,Mcomeau,,,,,21,I5,1,14,f,52,,,,,,,,
1194,7,7,2011,Mcomeau,,,,,21,I5,1,14,m,25,,,,,,,,
1195,7,7,2011,Mcomeau,,,,,21,I5,1,15,f,60,,,,,,,,
1196,7,7,2011,Mcomeau,,,,,21,I5,1,15,f,38,,,,,,,,
1197,7,7,2011,Mcomeau,,,,,21,I5,1,15,f,22,,,,,,,,
1198,7,7,2011,Mcomeau,,,,,21,I5,1,15,f,59,,,,,,,,
1199,7,7,2011,Mcomeau,,,,,21,I5,1,15,i,13,,,,,,,,
1200,7,7,2011,Mcomeau,,,,,21,I5,1,15,m,20,,,,,,,,
1201,7,7,2011,Mcomeau,,,,,21,I5,1,15,f,76,,,,,,,,
1202,7,7,2011,Mcomeau,,,,,21,I5,1,15,f,53,,,,,,,,
1203,7,7,2011,Mcomeau,,,,,21,I5,1,15,f,45,,,,,,,,
1204,7,7,2011,Mcomeau,,,,,21,I5,1,15,m,55,,,,,,,,
1205,7,7,2011,Mcomeau,,,,,21,I5,1,15,m,93,,,,,,,,
1206,7,7,2011,Mcomeau,,,,,21,I5,1,15,m,38,,,,,,,,
1207,7,7,2011,Mcomeau,,,,,21,I5,1,15,i,16,,,,,,,,
1208,7,7,2011,Mcomeau,,,,,21,I5,1,15,f,26,,,,,,,,
1209,7,7,2011,Mcomeau,,,,,21,I5,1,16,f,65,,,,,,,,
1210,7,7,2011,Mcomeau,,,,,21,I5,1,16,i,11,,,,,,,,
1211,7,7,2011,Mcomeau,,,,,21,I5,1,16,m,35,,,,,,,,
1212,7,7,2011,Mcomeau,,,,,21,I5,1,16,f,62,,,,,,,,
1213,7,7,2011,Mcomeau,,,,,21,I5,1,16,f,65,,,,,,,,
1214,7,7,2011,Mcomeau,,,,,21,I5,1,16,m,26,,,,,,,,
1215,7,7,2011,Mcomeau,,,,,21,I5,1,16,f,70,,,,,,,,
1216,7,7,2011,Mcomeau,,,,,21,I5,1,16,i,16,,,,,,,,
1217,7,7,2011,Mcomeau,,,,,21,I5,1,16,f,23,,,,,,,,
1218,7,7,2011,Mcomeau,,,,,21,I5,1,16,f,68,,,,,,,,
1219,7,7,2011,Mcomeau,,,,,21,I5,1,16,f,37,,,,,,,,
1220,7,7,2011,Mcomeau,,,,,21,I5,1,16,m,23,,,,,,,,
1221,7,7,2011,Mcomeau,,,,,21,I5,1,16,i,16,,,,,,,,
1222,7,7,2011,Mcomeau,,,,,21,I5,1,16,m,65,,,,,,,,
1223,7,7,2011,Mcomeau,,,,,21,I5,1,16,i,19,,,,,,,,
1224,7,7,2011,Rdoucette,,,,,21,I5,2,1,f,73,,,,,,,,
1225,7,7,2011,Rdoucette,,,,,21,I5,2,1,i,15,,,,,,,,
1226,7,7,2011,Rdoucette,,,,,21,I5,2,1,f,44,,,,,,,,
1227,7,7,2011,Rdoucette,,,,,21,I5,2,2,m,31,,,,,,,,
1228,7,7,2011,Rdoucette,,,,,21,I5,2,3,m,58,,,,,,,,
1229,7,7,2011,Rdoucette,,,,,21,I5,2,3,m,42,,,,,,,,
1230,7,7,2011,Rdoucette,,,,,21,I5,2,3,i,12,,,,,,,,
1231,7,7,2011,Rdoucette,,,,,21,I5,2,3,m,52,,,,,,,,
1232,7,7,2011,Rdoucette,,,,,21,I5,2,3,m,63,,,,,,,,
1233,7,7,2011,Rdoucette,,,,,21,I5,2,3,i,13,,,,,,,,
1234,7,7,2011,Rdoucette,,,,,21,I5,2,4,i,11,,,,,,,,
1235,7,7,2011,Rdoucette,,,,,21,I5,2,4,i,12,,,,,,,,
